movie_id,start_year,runtime_minutes,averagerating,numvotes,ordering,title,region,types,language,clean_title,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,genres_split,genre
tt1321511,2013,104.0,5.8,63231,16,Oldboy,TR,imdbDisplay,tr,oldboy,32.0,"Mar 25, 2005",Oldboy,3000000.0,707391.0,6239723.0,"['Action', 'Drama', 'Mystery']",Drama
tt1321511,2013,104.0,5.8,63231,16,Oldboy,TR,imdbDisplay,tr,oldboy,32.0,"Mar 25, 2005",Oldboy,3000000.0,707391.0,6239723.0,"['Action', 'Drama', 'Mystery']",Mystery
tt1323045,2010,93.0,6.2,62311,11,Frozen,NZ,imdbDisplay,en,frozen,56.0,"Nov 22, 2013",Frozen,150000000.0,400738009.0,1272469910.0,"['Adventure', 'Drama', 'Sport']",Adventure
tt1323045,2010,93.0,6.2,62311,11,Frozen,NZ,imdbDisplay,en,frozen,56.0,"Nov 22, 2013",Frozen,150000000.0,400738009.0,1272469910.0,"['Adventure', 'Drama', 'Sport']",Drama
tt1323045,2010,93.0,6.2,62311,11,Frozen,NZ,imdbDisplay,en,frozen,56.0,"Nov 22, 2013",Frozen,150000000.0,400738009.0,1272469910.0,"['Adventure', 'Drama', 'Sport']",Sport
tt1323045,2010,93.0,6.2,62311,20,Frozen,IE,imdbDisplay,en,frozen,56.0,"Nov 22, 2013",Frozen,150000000.0,400738009.0,1272469910.0,"['Adventure', 'Drama', 'Sport']",Adventure
tt1323045,2010,93.0,6.2,62311,20,Frozen,IE,imdbDisplay,en,frozen,56.0,"Nov 22, 2013",Frozen,150000000.0,400738009.0,1272469910.0,"['Adventure', 'Drama', 'Sport']",Drama
tt1323045,2010,93.0,6.2,62311,20,Frozen,IE,imdbDisplay,en,frozen,56.0,"Nov 22, 2013",Frozen,150000000.0,400738009.0,1272469910.0,"['Adventure', 'Drama', 'Sport']",Sport
tt1323045,2010,93.0,6.2,62311,21,Frozen,CA,imdbDisplay,en,frozen,56.0,"Nov 22, 2013",Frozen,150000000.0,400738009.0,1272469910.0,"['Adventure', 'Drama', 'Sport']",Adventure
tt1323045,2010,93.0,6.2,62311,21,Frozen,CA,imdbDisplay,en,frozen,56.0,"Nov 22, 2013",Frozen,150000000.0,400738009.0,1272469910.0,"['Adventure', 'Drama', 'Sport']",Drama
tt1323045,2010,93.0,6.2,62311,21,Frozen,CA,imdbDisplay,en,frozen,56.0,"Nov 22, 2013",Frozen,150000000.0,400738009.0,1272469910.0,"['Adventure', 'Drama', 'Sport']",Sport
tt1323594,2010,95.0,7.7,464511,4,Despicable Me,IL,imdbDisplay,en,despicable me,50.0,"Jul 9, 2010",Despicable Me,69000000.0,251513985.0,543464573.0,"['Animation', 'Comedy', 'Family']",Animation
tt1323594,2010,95.0,7.7,464511,4,Despicable Me,IL,imdbDisplay,en,despicable me,50.0,"Jul 9, 2010",Despicable Me,69000000.0,251513985.0,543464573.0,"['Animation', 'Comedy', 'Family']",Comedy
tt1323594,2010,95.0,7.7,464511,4,Despicable Me,IL,imdbDisplay,en,despicable me,50.0,"Jul 9, 2010",Despicable Me,69000000.0,251513985.0,543464573.0,"['Animation', 'Comedy', 'Family']",Family
tt1327773,2013,132.0,7.2,102468,32,Lee Daniels' The Butler,US,imdbDisplay,en,lee daniels' butler,45.0,"Aug 16, 2013",Lee Daniels' The Butler,30000000.0,116632095.0,177025498.0,"['Biography', 'Drama']",Biography
tt1327773,2013,132.0,7.2,102468,32,Lee Daniels' The Butler,US,imdbDisplay,en,lee daniels' butler,45.0,"Aug 16, 2013",Lee Daniels' The Butler,30000000.0,116632095.0,177025498.0,"['Biography', 'Drama']",Drama
tt1331294,2012,80.0,7.0,514,2,The Apostle,XWW,imdbDisplay,en,apostle,86.0,"Dec 17, 1997",The Apostle,5000000.0,20733485.0,21277770.0,"['Animation', 'Horror']",Animation
tt1331294,2012,80.0,7.0,514,2,The Apostle,XWW,imdbDisplay,en,apostle,86.0,"Dec 17, 1997",The Apostle,5000000.0,20733485.0,21277770.0,"['Animation', 'Horror']",Horror
tt1334512,2011,110.0,5.7,49013,4,Arthur,CA,imdbDisplay,fr,arthur,67.0,"Apr 8, 2011",Arthur,40000000.0,33035397.0,47787943.0,"['Comedy', 'Romance']",Comedy
tt1334512,2011,110.0,5.7,49013,4,Arthur,CA,imdbDisplay,fr,arthur,67.0,"Apr 8, 2011",Arthur,40000000.0,33035397.0,47787943.0,"['Comedy', 'Romance']",Romance
tt1334512,2011,110.0,5.7,49013,9,Arthur,TR,imdbDisplay,tr,arthur,67.0,"Apr 8, 2011",Arthur,40000000.0,33035397.0,47787943.0,"['Comedy', 'Romance']",Comedy
tt1334512,2011,110.0,5.7,49013,9,Arthur,TR,imdbDisplay,tr,arthur,67.0,"Apr 8, 2011",Arthur,40000000.0,33035397.0,47787943.0,"['Comedy', 'Romance']",Romance
tt1335975,2013,128.0,6.3,135754,8,47 Ronin,TR,imdbDisplay,tr,47 ronin,12.0,"Dec 25, 2013",47 Ronin,175000000.0,38362475.0,151716815.0,"['Action', 'Adventure', 'Drama']",Action
tt1335975,2013,128.0,6.3,135754,8,47 Ronin,TR,imdbDisplay,tr,47 ronin,12.0,"Dec 25, 2013",47 Ronin,175000000.0,38362475.0,151716815.0,"['Action', 'Adventure', 'Drama']",Adventure
tt1335975,2013,128.0,6.3,135754,8,47 Ronin,TR,imdbDisplay,tr,47 ronin,12.0,"Dec 25, 2013",47 Ronin,175000000.0,38362475.0,151716815.0,"['Action', 'Adventure', 'Drama']",Drama
tt1335975,2013,128.0,6.3,135754,13,47 Ronin,CA,imdbDisplay,fr,47 ronin,12.0,"Dec 25, 2013",47 Ronin,175000000.0,38362475.0,151716815.0,"['Action', 'Adventure', 'Drama']",Action
tt1335975,2013,128.0,6.3,135754,13,47 Ronin,CA,imdbDisplay,fr,47 ronin,12.0,"Dec 25, 2013",47 Ronin,175000000.0,38362475.0,151716815.0,"['Action', 'Adventure', 'Drama']",Adventure
tt1335975,2013,128.0,6.3,135754,13,47 Ronin,CA,imdbDisplay,fr,47 ronin,12.0,"Dec 25, 2013",47 Ronin,175000000.0,38362475.0,151716815.0,"['Action', 'Adventure', 'Drama']",Drama
tt1336617,2010,91.0,6.3,32457,1,Cyrus,TR,dvd,tr,cyrus,27.0,"Jun 18, 2010",Cyrus,7000000.0,7468936.0,10062896.0,"['Comedy', 'Drama', 'Romance']",Comedy
tt1336617,2010,91.0,6.3,32457,1,Cyrus,TR,dvd,tr,cyrus,27.0,"Jun 18, 2010",Cyrus,7000000.0,7468936.0,10062896.0,"['Comedy', 'Drama', 'Romance']",Drama
tt1336617,2010,91.0,6.3,32457,1,Cyrus,TR,dvd,tr,cyrus,27.0,"Jun 18, 2010",Cyrus,7000000.0,7468936.0,10062896.0,"['Comedy', 'Drama', 'Romance']",Romance
tt1336617,2010,91.0,6.3,32457,4,Cyrus,CA,imdbDisplay,fr,cyrus,27.0,"Jun 18, 2010",Cyrus,7000000.0,7468936.0,10062896.0,"['Comedy', 'Drama', 'Romance']",Comedy
tt1336617,2010,91.0,6.3,32457,4,Cyrus,CA,imdbDisplay,fr,cyrus,27.0,"Jun 18, 2010",Cyrus,7000000.0,7468936.0,10062896.0,"['Comedy', 'Drama', 'Romance']",Drama
tt1336617,2010,91.0,6.3,32457,4,Cyrus,CA,imdbDisplay,fr,cyrus,27.0,"Jun 18, 2010",Cyrus,7000000.0,7468936.0,10062896.0,"['Comedy', 'Drama', 'Romance']",Romance
tt1340138,2015,126.0,6.4,234615,24,Terminator: Genisys,CA,imdbDisplay,fr,terminator genisys,49.0,"Jul 1, 2015",Terminator: Genisys,155000000.0,89760956.0,432150894.0,"['Action', 'Adventure', 'Sci-Fi']",Action
tt1340138,2015,126.0,6.4,234615,24,Terminator: Genisys,CA,imdbDisplay,fr,terminator genisys,49.0,"Jul 1, 2015",Terminator: Genisys,155000000.0,89760956.0,432150894.0,"['Action', 'Adventure', 'Sci-Fi']",Adventure
tt1340138,2015,126.0,6.4,234615,24,Terminator: Genisys,CA,imdbDisplay,fr,terminator genisys,49.0,"Jul 1, 2015",Terminator: Genisys,155000000.0,89760956.0,432150894.0,"['Action', 'Adventure', 'Sci-Fi']",Sci-Fi
tt1343727,2012,95.0,7.1,234616,11,Judge Dredd,JP,imdbDisplay,en,judge dredd,20.0,"Jun 30, 1995",Judge Dredd,85000000.0,34687912.0,113487912.0,"['Action', 'Crime', 'Sci-Fi']",Action
tt1343727,2012,95.0,7.1,234616,11,Judge Dredd,JP,imdbDisplay,en,judge dredd,20.0,"Jun 30, 1995",Judge Dredd,85000000.0,34687912.0,113487912.0,"['Action', 'Crime', 'Sci-Fi']",Crime
tt1343727,2012,95.0,7.1,234616,11,Judge Dredd,JP,imdbDisplay,en,judge dredd,20.0,"Jun 30, 1995",Judge Dredd,85000000.0,34687912.0,113487912.0,"['Action', 'Crime', 'Sci-Fi']",Sci-Fi
tt1343727,2012,95.0,7.1,234616,23,Dredd,CA,imdbDisplay,fr,dredd,15.0,"Sep 21, 2012",Dredd,45000000.0,13414714.0,41467606.0,"['Action', 'Crime', 'Sci-Fi']",Action
tt1343727,2012,95.0,7.1,234616,23,Dredd,CA,imdbDisplay,fr,dredd,15.0,"Sep 21, 2012",Dredd,45000000.0,13414714.0,41467606.0,"['Action', 'Crime', 'Sci-Fi']",Crime
tt1343727,2012,95.0,7.1,234616,23,Dredd,CA,imdbDisplay,fr,dredd,15.0,"Sep 21, 2012",Dredd,45000000.0,13414714.0,41467606.0,"['Action', 'Crime', 'Sci-Fi']",Sci-Fi
tt1343727,2012,95.0,7.1,234616,25,Judge Dredd,JM,imdbDisplay,en,judge dredd,20.0,"Jun 30, 1995",Judge Dredd,85000000.0,34687912.0,113487912.0,"['Action', 'Crime', 'Sci-Fi']",Action
tt1343727,2012,95.0,7.1,234616,25,Judge Dredd,JM,imdbDisplay,en,judge dredd,20.0,"Jun 30, 1995",Judge Dredd,85000000.0,34687912.0,113487912.0,"['Action', 'Crime', 'Sci-Fi']",Crime
tt1343727,2012,95.0,7.1,234616,25,Judge Dredd,JM,imdbDisplay,en,judge dredd,20.0,"Jun 30, 1995",Judge Dredd,85000000.0,34687912.0,113487912.0,"['Action', 'Crime', 'Sci-Fi']",Sci-Fi
tt1345836,2012,164.0,8.4,1387769,23,The Dark Knight Rises,HK,imdbDisplay,en,dark knight rises,11.0,"Jul 20, 2012",The Dark Knight Rises,275000000.0,448139099.0,1084439099.0,"['Action', 'Thriller']",Action
tt1345836,2012,164.0,8.4,1387769,23,The Dark Knight Rises,HK,imdbDisplay,en,dark knight rises,11.0,"Jul 20, 2012",The Dark Knight Rises,275000000.0,448139099.0,1084439099.0,"['Action', 'Thriller']",Thriller
tt1345836,2012,164.0,8.4,1387769,24,The Dark Knight Rises,CA,imdbDisplay,en,dark knight rises,11.0,"Jul 20, 2012",The Dark Knight Rises,275000000.0,448139099.0,1084439099.0,"['Action', 'Thriller']",Action
tt1345836,2012,164.0,8.4,1387769,24,The Dark Knight Rises,CA,imdbDisplay,en,dark knight rises,11.0,"Jul 20, 2012",The Dark Knight Rises,275000000.0,448139099.0,1084439099.0,"['Action', 'Thriller']",Thriller
tt1365519,2018,119.0,6.3,163560,3,Tomb Raider,IL,imdbDisplay,he,tomb raider,70.0,"Mar 16, 2018",Tomb Raider,90000000.0,58250803.0,273477501.0,"['Action', 'Adventure', 'Fantasy']",Action
tt1365519,2018,119.0,6.3,163560,3,Tomb Raider,IL,imdbDisplay,he,tomb raider,70.0,"Mar 16, 2018",Tomb Raider,90000000.0,58250803.0,273477501.0,"['Action', 'Adventure', 'Fantasy']",Adventure
tt1365519,2018,119.0,6.3,163560,3,Tomb Raider,IL,imdbDisplay,he,tomb raider,70.0,"Mar 16, 2018",Tomb Raider,90000000.0,58250803.0,273477501.0,"['Action', 'Adventure', 'Fantasy']",Fantasy
tt1365519,2018,119.0,6.3,163560,14,Tomb Raider,CA,imdbDisplay,en,tomb raider,70.0,"Mar 16, 2018",Tomb Raider,90000000.0,58250803.0,273477501.0,"['Action', 'Adventure', 'Fantasy']",Action
tt1365519,2018,119.0,6.3,163560,14,Tomb Raider,CA,imdbDisplay,en,tomb raider,70.0,"Mar 16, 2018",Tomb Raider,90000000.0,58250803.0,273477501.0,"['Action', 'Adventure', 'Fantasy']",Adventure
tt1365519,2018,119.0,6.3,163560,14,Tomb Raider,CA,imdbDisplay,en,tomb raider,70.0,"Mar 16, 2018",Tomb Raider,90000000.0,58250803.0,273477501.0,"['Action', 'Adventure', 'Fantasy']",Fantasy
tt1365519,2018,119.0,6.3,163560,26,Tomb Raider,CA,imdbDisplay,fr,tomb raider,70.0,"Mar 16, 2018",Tomb Raider,90000000.0,58250803.0,273477501.0,"['Action', 'Adventure', 'Fantasy']",Action
tt1365519,2018,119.0,6.3,163560,26,Tomb Raider,CA,imdbDisplay,fr,tomb raider,70.0,"Mar 16, 2018",Tomb Raider,90000000.0,58250803.0,273477501.0,"['Action', 'Adventure', 'Fantasy']",Adventure
tt1365519,2018,119.0,6.3,163560,26,Tomb Raider,CA,imdbDisplay,fr,tomb raider,70.0,"Mar 16, 2018",Tomb Raider,90000000.0,58250803.0,273477501.0,"['Action', 'Adventure', 'Fantasy']",Fantasy
tt1372686,2011,123.0,6.1,29654,13,Coriolanus,CA,imdbDisplay,fr,coriolanus,99.0,"Jan 20, 2012",Coriolanus,10000000.0,749641.0,2179623.0,"['Drama', 'Thriller', 'War']",Drama
tt1372686,2011,123.0,6.1,29654,13,Coriolanus,CA,imdbDisplay,fr,coriolanus,99.0,"Jan 20, 2012",Coriolanus,10000000.0,749641.0,2179623.0,"['Drama', 'Thriller', 'War']",Thriller
tt1372686,2011,123.0,6.1,29654,13,Coriolanus,CA,imdbDisplay,fr,coriolanus,99.0,"Jan 20, 2012",Coriolanus,10000000.0,749641.0,2179623.0,"['Drama', 'Thriller', 'War']",War
tt1372686,2011,123.0,6.1,29654,16,Coriolanus,IL,imdbDisplay,he,coriolanus,99.0,"Jan 20, 2012",Coriolanus,10000000.0,749641.0,2179623.0,"['Drama', 'Thriller', 'War']",Drama
tt1372686,2011,123.0,6.1,29654,16,Coriolanus,IL,imdbDisplay,he,coriolanus,99.0,"Jan 20, 2012",Coriolanus,10000000.0,749641.0,2179623.0,"['Drama', 'Thriller', 'War']",Thriller
tt1372686,2011,123.0,6.1,29654,16,Coriolanus,IL,imdbDisplay,he,coriolanus,99.0,"Jan 20, 2012",Coriolanus,10000000.0,749641.0,2179623.0,"['Drama', 'Thriller', 'War']",War
tt1375666,2010,148.0,8.8,1841066,40,Inception,XWW,imdbDisplay,en,inception,38.0,"Jul 16, 2010",Inception,160000000.0,292576195.0,835524642.0,"['Action', 'Adventure', 'Sci-Fi']",Action
tt1375666,2010,148.0,8.8,1841066,40,Inception,XWW,imdbDisplay,en,inception,38.0,"Jul 16, 2010",Inception,160000000.0,292576195.0,835524642.0,"['Action', 'Adventure', 'Sci-Fi']",Adventure
tt1375666,2010,148.0,8.8,1841066,40,Inception,XWW,imdbDisplay,en,inception,38.0,"Jul 16, 2010",Inception,160000000.0,292576195.0,835524642.0,"['Action', 'Adventure', 'Sci-Fi']",Sci-Fi
tt1386697,2016,123.0,6.0,533039,26,Suicide Squad,XWW,imdbDisplay,en,suicide squad,100.0,"Aug 5, 2016",Suicide Squad,175000000.0,325100054.0,746059887.0,"['Action', 'Adventure', 'Fantasy']",Action
tt1386697,2016,123.0,6.0,533039,26,Suicide Squad,XWW,imdbDisplay,en,suicide squad,100.0,"Aug 5, 2016",Suicide Squad,175000000.0,325100054.0,746059887.0,"['Action', 'Adventure', 'Fantasy']",Adventure
tt1386697,2016,123.0,6.0,533039,26,Suicide Squad,XWW,imdbDisplay,en,suicide squad,100.0,"Aug 5, 2016",Suicide Squad,175000000.0,325100054.0,746059887.0,"['Action', 'Adventure', 'Fantasy']",Fantasy
tt1392170,2012,142.0,7.2,795227,3,The Hunger Games,CA,imdbDisplay,en,hunger games,38.0,"Mar 23, 2012",The Hunger Games,80000000.0,408010692.0,677923379.0,"['Action', 'Adventure', 'Sci-Fi']",Action
tt1392170,2012,142.0,7.2,795227,3,The Hunger Games,CA,imdbDisplay,en,hunger games,38.0,"Mar 23, 2012",The Hunger Games,80000000.0,408010692.0,677923379.0,"['Action', 'Adventure', 'Sci-Fi']",Adventure
tt1392170,2012,142.0,7.2,795227,3,The Hunger Games,CA,imdbDisplay,en,hunger games,38.0,"Mar 23, 2012",The Hunger Games,80000000.0,408010692.0,677923379.0,"['Action', 'Adventure', 'Sci-Fi']",Sci-Fi
tt1392190,2015,120.0,8.1,780910,8,Mad Max: Fury Road,TR,imdbDisplay,tr,mad max fury road,75.0,"May 15, 2015",Mad Max: Fury Road,150000000.0,153636354.0,370098020.0,"['Action', 'Adventure', 'Sci-Fi']",Action
tt1392190,2015,120.0,8.1,780910,8,Mad Max: Fury Road,TR,imdbDisplay,tr,mad max fury road,75.0,"May 15, 2015",Mad Max: Fury Road,150000000.0,153636354.0,370098020.0,"['Action', 'Adventure', 'Sci-Fi']",Adventure
tt1392190,2015,120.0,8.1,780910,8,Mad Max: Fury Road,TR,imdbDisplay,tr,mad max fury road,75.0,"May 15, 2015",Mad Max: Fury Road,150000000.0,153636354.0,370098020.0,"['Action', 'Adventure', 'Sci-Fi']",Sci-Fi
tt1392197,2010,87.0,4.2,13283,13,Marmaduke,CA,imdbDisplay,fr,marmaduke,59.0,"Jun 4, 2010",Marmaduke,50000000.0,33644788.0,89895930.0,"['Comedy', 'Family']",Comedy
tt1392197,2010,87.0,4.2,13283,13,Marmaduke,CA,imdbDisplay,fr,marmaduke,59.0,"Jun 4, 2010",Marmaduke,50000000.0,33644788.0,89895930.0,"['Comedy', 'Family']",Family
tt1396484,2017,135.0,7.4,359123,10,It,CA,imdbDisplay,en,it,24.0,"Sep 8, 2017",It,35000000.0,327481748.0,697457969.0,"['Horror', 'Thriller']",Horror
tt1396484,2017,135.0,7.4,359123,10,It,CA,imdbDisplay,en,it,24.0,"Sep 8, 2017",It,35000000.0,327481748.0,697457969.0,"['Horror', 'Thriller']",Thriller
tt1396484,2017,135.0,7.4,359123,42,It,XWW,imdbDisplay,en,it,24.0,"Sep 8, 2017",It,35000000.0,327481748.0,697457969.0,"['Horror', 'Thriller']",Horror
tt1396484,2017,135.0,7.4,359123,42,It,XWW,imdbDisplay,en,it,24.0,"Sep 8, 2017",It,35000000.0,327481748.0,697457969.0,"['Horror', 'Thriller']",Thriller
tt1399103,2011,154.0,6.2,366409,16,Transformers: Dark of the Moon,XWW,imdbDisplay,en,transformers dark of moon,64.0,"Jun 29, 2011",Transformers: Dark of the Moon,195000000.0,352390543.0,1123790543.0,"['Action', 'Adventure', 'Sci-Fi']",Action
tt1399103,2011,154.0,6.2,366409,16,Transformers: Dark of the Moon,XWW,imdbDisplay,en,transformers dark of moon,64.0,"Jun 29, 2011",Transformers: Dark of the Moon,195000000.0,352390543.0,1123790543.0,"['Action', 'Adventure', 'Sci-Fi']",Adventure
tt1399103,2011,154.0,6.2,366409,16,Transformers: Dark of the Moon,XWW,imdbDisplay,en,transformers dark of moon,64.0,"Jun 29, 2011",Transformers: Dark of the Moon,195000000.0,352390543.0,1123790543.0,"['Action', 'Adventure', 'Sci-Fi']",Sci-Fi
tt1401152,2011,113.0,6.9,235167,27,Unknown,CA,imdbDisplay,en,unknown,21.0,"Feb 18, 2011",Unknown,40000000.0,63686397.0,136123083.0,"['Action', 'Mystery', 'Thriller']",Action
tt1401152,2011,113.0,6.9,235167,27,Unknown,CA,imdbDisplay,en,unknown,21.0,"Feb 18, 2011",Unknown,40000000.0,63686397.0,136123083.0,"['Action', 'Mystery', 'Thriller']",Mystery
tt1401152,2011,113.0,6.9,235167,27,Unknown,CA,imdbDisplay,en,unknown,21.0,"Feb 18, 2011",Unknown,40000000.0,63686397.0,136123083.0,"['Action', 'Mystery', 'Thriller']",Thriller
tt1401152,2011,113.0,6.9,235167,27,Unknown,CA,imdbDisplay,en,unknown,84.0,"Nov 3, 2006",Unknown,3700000.0,26403.0,3355048.0,"['Action', 'Mystery', 'Thriller']",Action
tt1401152,2011,113.0,6.9,235167,27,Unknown,CA,imdbDisplay,en,unknown,84.0,"Nov 3, 2006",Unknown,3700000.0,26403.0,3355048.0,"['Action', 'Mystery', 'Thriller']",Mystery
tt1401152,2011,113.0,6.9,235167,27,Unknown,CA,imdbDisplay,en,unknown,84.0,"Nov 3, 2006",Unknown,3700000.0,26403.0,3355048.0,"['Action', 'Mystery', 'Thriller']",Thriller
tt1403177,2010,106.0,7.0,48483,2,Hesher,CA,imdbDisplay,fr,hesher,54.0,"May 13, 2011",Hesher,7000000.0,382946.0,382946.0,"['Comedy', 'Crime', 'Drama']",Comedy
tt1403177,2010,106.0,7.0,48483,2,Hesher,CA,imdbDisplay,fr,hesher,54.0,"May 13, 2011",Hesher,7000000.0,382946.0,382946.0,"['Comedy', 'Crime', 'Drama']",Crime
tt1403177,2010,106.0,7.0,48483,2,Hesher,CA,imdbDisplay,fr,hesher,54.0,"May 13, 2011",Hesher,7000000.0,382946.0,382946.0,"['Comedy', 'Crime', 'Drama']",Drama
tt1403865,2010,110.0,7.6,284034,11,True Grit,JP,imdbDisplay,en,true grit,29.0,"Dec 22, 2010",True Grit,35000000.0,171243005.0,252276928.0,"['Adventure', 'Drama', 'Western']",Adventure
tt1403865,2010,110.0,7.6,284034,11,True Grit,JP,imdbDisplay,en,true grit,29.0,"Dec 22, 2010",True Grit,35000000.0,171243005.0,252276928.0,"['Adventure', 'Drama', 'Western']",Drama
tt1403865,2010,110.0,7.6,284034,11,True Grit,JP,imdbDisplay,en,true grit,29.0,"Dec 22, 2010",True Grit,35000000.0,171243005.0,252276928.0,"['Adventure', 'Drama', 'Western']",Western
tt1408253,2014,99.0,6.2,94529,20,Ride Along,CA,imdbDisplay,en,ride along,67.0,"Jan 17, 2014",Ride Along,25000000.0,134202565.0,153733800.0,"['Action', 'Comedy', 'Crime']",Action
tt1408253,2014,99.0,6.2,94529,20,Ride Along,CA,imdbDisplay,en,ride along,67.0,"Jan 17, 2014",Ride Along,25000000.0,134202565.0,153733800.0,"['Action', 'Comedy', 'Crime']",Comedy
tt1408253,2014,99.0,6.2,94529,20,Ride Along,CA,imdbDisplay,en,ride along,67.0,"Jan 17, 2014",Ride Along,25000000.0,134202565.0,153733800.0,"['Action', 'Comedy', 'Crime']",Crime
tt1409024,2012,106.0,6.8,309879,32,Men in Black 3,JP,imdbDisplay,en,men in black 3,35.0,"May 25, 2012",Men in Black 3,215000000.0,179020854.0,654213485.0,"['Action', 'Adventure', 'Comedy']",Action
tt1409024,2012,106.0,6.8,309879,32,Men in Black 3,JP,imdbDisplay,en,men in black 3,35.0,"May 25, 2012",Men in Black 3,215000000.0,179020854.0,654213485.0,"['Action', 'Adventure', 'Comedy']",Adventure
tt1409024,2012,106.0,6.8,309879,32,Men in Black 3,JP,imdbDisplay,en,men in black 3,35.0,"May 25, 2012",Men in Black 3,215000000.0,179020854.0,654213485.0,"['Action', 'Adventure', 'Comedy']",Comedy
tt1410297,2010,107.0,6.4,506,4,Beloved,XWW,imdbDisplay,en,beloved,65.0,"Oct 16, 1998",Beloved,53000000.0,22852487.0,22852487.0,['Comedy'],Comedy
tt1411250,2013,119.0,6.4,144821,7,Riddick,TR,imdbDisplay,tr,riddick,66.0,"Sep 6, 2013",Riddick,38000000.0,42025135.0,94763758.0,"['Action', 'Adventure', 'Sci-Fi']",Action
tt1411250,2013,119.0,6.4,144821,7,Riddick,TR,imdbDisplay,tr,riddick,66.0,"Sep 6, 2013",Riddick,38000000.0,42025135.0,94763758.0,"['Action', 'Adventure', 'Sci-Fi']",Adventure
tt1411250,2013,119.0,6.4,144821,7,Riddick,TR,imdbDisplay,tr,riddick,66.0,"Sep 6, 2013",Riddick,38000000.0,42025135.0,94763758.0,"['Action', 'Adventure', 'Sci-Fi']",Sci-Fi
tt1411704,2011,95.0,5.4,28893,18,Hop,TR,imdbDisplay,tr,hop,27.0,"Apr 1, 2011",Hop,63000000.0,108085305.0,188657593.0,"['Adventure', 'Animation', 'Comedy']",Adventure
tt1411704,2011,95.0,5.4,28893,18,Hop,TR,imdbDisplay,tr,hop,27.0,"Apr 1, 2011",Hop,63000000.0,108085305.0,188657593.0,"['Adventure', 'Animation', 'Comedy']",Animation
tt1411704,2011,95.0,5.4,28893,18,Hop,TR,imdbDisplay,tr,hop,27.0,"Apr 1, 2011",Hop,63000000.0,108085305.0,188657593.0,"['Adventure', 'Animation', 'Comedy']",Comedy
tt1412528,2017,87.0,5.8,22751,13,Table 19,CA,imdbDisplay,fr,table 19,45.0,"Mar 3, 2017",Table 19,5000000.0,3614896.0,4620399.0,"['Comedy', 'Drama', 'Romance']",Comedy
tt1412528,2017,87.0,5.8,22751,13,Table 19,CA,imdbDisplay,fr,table 19,45.0,"Mar 3, 2017",Table 19,5000000.0,3614896.0,4620399.0,"['Comedy', 'Drama', 'Romance']",Drama
tt1412528,2017,87.0,5.8,22751,13,Table 19,CA,imdbDisplay,fr,table 19,45.0,"Mar 3, 2017",Table 19,5000000.0,3614896.0,4620399.0,"['Comedy', 'Drama', 'Romance']",Romance
tt1416801,2011,106.0,7.1,41504,1,Kill the Irishman,CA,imdbDisplay,en,kill irishman,32.0,"Mar 11, 2011",Kill the Irishman,12000000.0,1188194.0,1188194.0,"['Biography', 'Crime', 'Drama']",Biography
tt1416801,2011,106.0,7.1,41504,1,Kill the Irishman,CA,imdbDisplay,en,kill irishman,32.0,"Mar 11, 2011",Kill the Irishman,12000000.0,1188194.0,1188194.0,"['Biography', 'Crime', 'Drama']",Crime
tt1416801,2011,106.0,7.1,41504,1,Kill the Irishman,CA,imdbDisplay,en,kill irishman,32.0,"Mar 11, 2011",Kill the Irishman,12000000.0,1188194.0,1188194.0,"['Biography', 'Crime', 'Drama']",Drama
tt1418646,2010,122.0,7.1,6903,2,Beneath Hill 60,NZ,imdbDisplay,en,beneath hill 60,20.0,"Jun 17, 2014",Beneath Hill 60,9000000.0,0.0,3440939.0,"['Drama', 'History', 'War']",Drama
tt1418646,2010,122.0,7.1,6903,2,Beneath Hill 60,NZ,imdbDisplay,en,beneath hill 60,20.0,"Jun 17, 2014",Beneath Hill 60,9000000.0,0.0,3440939.0,"['Drama', 'History', 'War']",History
tt1418646,2010,122.0,7.1,6903,2,Beneath Hill 60,NZ,imdbDisplay,en,beneath hill 60,20.0,"Jun 17, 2014",Beneath Hill 60,9000000.0,0.0,3440939.0,"['Drama', 'History', 'War']",War
tt1418646,2010,122.0,7.1,6903,13,Beneath Hill 60,CA,imdbDisplay,en,beneath hill 60,20.0,"Jun 17, 2014",Beneath Hill 60,9000000.0,0.0,3440939.0,"['Drama', 'History', 'War']",Drama
tt1418646,2010,122.0,7.1,6903,13,Beneath Hill 60,CA,imdbDisplay,en,beneath hill 60,20.0,"Jun 17, 2014",Beneath Hill 60,9000000.0,0.0,3440939.0,"['Drama', 'History', 'War']",History
tt1418646,2010,122.0,7.1,6903,13,Beneath Hill 60,CA,imdbDisplay,en,beneath hill 60,20.0,"Jun 17, 2014",Beneath Hill 60,9000000.0,0.0,3440939.0,"['Drama', 'History', 'War']",War
tt1418646,2010,122.0,7.1,6903,16,Beneath Hill 60,IE,imdbDisplay,en,beneath hill 60,20.0,"Jun 17, 2014",Beneath Hill 60,9000000.0,0.0,3440939.0,"['Drama', 'History', 'War']",Drama
tt1418646,2010,122.0,7.1,6903,16,Beneath Hill 60,IE,imdbDisplay,en,beneath hill 60,20.0,"Jun 17, 2014",Beneath Hill 60,9000000.0,0.0,3440939.0,"['Drama', 'History', 'War']",History
