movie_id,start_year,runtime_minutes,genres,averagerating,numvotes,ordering,title,region,types,language,clean_title,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,genres_split,genre
tt0369610,2015,124.0,"Action,Adventure,Sci-Fi",7.0,539338,43,Jurassic World,TR,imdbDisplay,tr,jurassic world,34.0,"Jun 12, 2015",Jurassic World,"$215,000,000","$652,270,625","$1,648,854,864","['Action', 'Adventure', 'Sci-Fi']",Action
tt0369610,2015,124.0,"Action,Adventure,Sci-Fi",7.0,539338,43,Jurassic World,TR,imdbDisplay,tr,jurassic world,34.0,"Jun 12, 2015",Jurassic World,"$215,000,000","$652,270,625","$1,648,854,864","['Action', 'Adventure', 'Sci-Fi']",Adventure
tt0369610,2015,124.0,"Action,Adventure,Sci-Fi",7.0,539338,43,Jurassic World,TR,imdbDisplay,tr,jurassic world,34.0,"Jun 12, 2015",Jurassic World,"$215,000,000","$652,270,625","$1,648,854,864","['Action', 'Adventure', 'Sci-Fi']",Sci-Fi
tt0401729,2012,132.0,"Action,Adventure,Sci-Fi",6.6,241792,4,John Carter,CA,imdbDisplay,fr,john carter,14.0,"Mar 9, 2012",John Carter,"$275,000,000","$73,058,679","$282,778,100","['Action', 'Adventure', 'Sci-Fi']",Action
tt0401729,2012,132.0,"Action,Adventure,Sci-Fi",6.6,241792,4,John Carter,CA,imdbDisplay,fr,john carter,14.0,"Mar 9, 2012",John Carter,"$275,000,000","$73,058,679","$282,778,100","['Action', 'Adventure', 'Sci-Fi']",Adventure
tt0401729,2012,132.0,"Action,Adventure,Sci-Fi",6.6,241792,4,John Carter,CA,imdbDisplay,fr,john carter,14.0,"Mar 9, 2012",John Carter,"$275,000,000","$73,058,679","$282,778,100","['Action', 'Adventure', 'Sci-Fi']",Sci-Fi
tt0401729,2012,132.0,"Action,Adventure,Sci-Fi",6.6,241792,32,John Carter,IL,imdbDisplay,he,john carter,14.0,"Mar 9, 2012",John Carter,"$275,000,000","$73,058,679","$282,778,100","['Action', 'Adventure', 'Sci-Fi']",Action
tt0401729,2012,132.0,"Action,Adventure,Sci-Fi",6.6,241792,32,John Carter,IL,imdbDisplay,he,john carter,14.0,"Mar 9, 2012",John Carter,"$275,000,000","$73,058,679","$282,778,100","['Action', 'Adventure', 'Sci-Fi']",Adventure
tt0401729,2012,132.0,"Action,Adventure,Sci-Fi",6.6,241792,32,John Carter,IL,imdbDisplay,he,john carter,14.0,"Mar 9, 2012",John Carter,"$275,000,000","$73,058,679","$282,778,100","['Action', 'Adventure', 'Sci-Fi']",Sci-Fi
tt0431021,2012,92.0,"Horror,Mystery,Thriller",5.9,53649,17,Possession,CA,imdbDisplay,fr,possession,90.0,"Aug 16, 2002",Possession,"$25,000,000","$10,103,647","$14,805,812","['Horror', 'Mystery', 'Thriller']",Horror
tt0431021,2012,92.0,"Horror,Mystery,Thriller",5.9,53649,17,Possession,CA,imdbDisplay,fr,possession,90.0,"Aug 16, 2002",Possession,"$25,000,000","$10,103,647","$14,805,812","['Horror', 'Mystery', 'Thriller']",Mystery
tt0431021,2012,92.0,"Horror,Mystery,Thriller",5.9,53649,17,Possession,CA,imdbDisplay,fr,possession,90.0,"Aug 16, 2002",Possession,"$25,000,000","$10,103,647","$14,805,812","['Horror', 'Mystery', 'Thriller']",Thriller
tt0437086,2019,122.0,"Action,Adventure,Sci-Fi",7.5,88207,5,Alita: Battle Angel,BD,alternative,en,alita battle angel,24.0,"Feb 14, 2019",Alita: Battle Angel,"$170,000,000","$85,710,210","$402,976,036","['Action', 'Adventure', 'Sci-Fi']",Action
tt0437086,2019,122.0,"Action,Adventure,Sci-Fi",7.5,88207,5,Alita: Battle Angel,BD,alternative,en,alita battle angel,24.0,"Feb 14, 2019",Alita: Battle Angel,"$170,000,000","$85,710,210","$402,976,036","['Action', 'Adventure', 'Sci-Fi']",Adventure
tt0437086,2019,122.0,"Action,Adventure,Sci-Fi",7.5,88207,5,Alita: Battle Angel,BD,alternative,en,alita battle angel,24.0,"Feb 14, 2019",Alita: Battle Angel,"$170,000,000","$85,710,210","$402,976,036","['Action', 'Adventure', 'Sci-Fi']",Sci-Fi
tt0437086,2019,122.0,"Action,Adventure,Sci-Fi",7.5,88207,20,Alita: Battle Angel,XWW,imdbDisplay,en,alita battle angel,24.0,"Feb 14, 2019",Alita: Battle Angel,"$170,000,000","$85,710,210","$402,976,036","['Action', 'Adventure', 'Sci-Fi']",Action
tt0437086,2019,122.0,"Action,Adventure,Sci-Fi",7.5,88207,20,Alita: Battle Angel,XWW,imdbDisplay,en,alita battle angel,24.0,"Feb 14, 2019",Alita: Battle Angel,"$170,000,000","$85,710,210","$402,976,036","['Action', 'Adventure', 'Sci-Fi']",Adventure
tt0437086,2019,122.0,"Action,Adventure,Sci-Fi",7.5,88207,20,Alita: Battle Angel,XWW,imdbDisplay,en,alita battle angel,24.0,"Feb 14, 2019",Alita: Battle Angel,"$170,000,000","$85,710,210","$402,976,036","['Action', 'Adventure', 'Sci-Fi']",Sci-Fi
tt0443272,2012,150.0,"Biography,Drama,History",7.4,228701,15,Lincoln,LU,imdbDisplay,fr,lincoln,73.0,"Nov 9, 2012",Lincoln,"$65,000,000","$182,207,973","$273,346,281","['Biography', 'Drama', 'History']",Biography
tt0443272,2012,150.0,"Biography,Drama,History",7.4,228701,15,Lincoln,LU,imdbDisplay,fr,lincoln,73.0,"Nov 9, 2012",Lincoln,"$65,000,000","$182,207,973","$273,346,281","['Biography', 'Drama', 'History']",Drama
tt0443272,2012,150.0,"Biography,Drama,History",7.4,228701,15,Lincoln,LU,imdbDisplay,fr,lincoln,73.0,"Nov 9, 2012",Lincoln,"$65,000,000","$182,207,973","$273,346,281","['Biography', 'Drama', 'History']",History
tt0443272,2012,150.0,"Biography,Drama,History",7.4,228701,19,Lincoln,FI,imdbDisplay,sv,lincoln,73.0,"Nov 9, 2012",Lincoln,"$65,000,000","$182,207,973","$273,346,281","['Biography', 'Drama', 'History']",Biography
tt0443272,2012,150.0,"Biography,Drama,History",7.4,228701,19,Lincoln,FI,imdbDisplay,sv,lincoln,73.0,"Nov 9, 2012",Lincoln,"$65,000,000","$182,207,973","$273,346,281","['Biography', 'Drama', 'History']",Drama
tt0443272,2012,150.0,"Biography,Drama,History",7.4,228701,19,Lincoln,FI,imdbDisplay,sv,lincoln,73.0,"Nov 9, 2012",Lincoln,"$65,000,000","$182,207,973","$273,346,281","['Biography', 'Drama', 'History']",History
tt0443272,2012,150.0,"Biography,Drama,History",7.4,228701,20,Lincoln,IL,imdbDisplay,he,lincoln,73.0,"Nov 9, 2012",Lincoln,"$65,000,000","$182,207,973","$273,346,281","['Biography', 'Drama', 'History']",Biography
tt0443272,2012,150.0,"Biography,Drama,History",7.4,228701,20,Lincoln,IL,imdbDisplay,he,lincoln,73.0,"Nov 9, 2012",Lincoln,"$65,000,000","$182,207,973","$273,346,281","['Biography', 'Drama', 'History']",Drama
tt0443272,2012,150.0,"Biography,Drama,History",7.4,228701,20,Lincoln,IL,imdbDisplay,he,lincoln,73.0,"Nov 9, 2012",Lincoln,"$65,000,000","$182,207,973","$273,346,281","['Biography', 'Drama', 'History']",History
tt0443272,2012,150.0,"Biography,Drama,History",7.4,228701,21,Lincoln,TR,imdbDisplay,tr,lincoln,73.0,"Nov 9, 2012",Lincoln,"$65,000,000","$182,207,973","$273,346,281","['Biography', 'Drama', 'History']",Biography
tt0443272,2012,150.0,"Biography,Drama,History",7.4,228701,21,Lincoln,TR,imdbDisplay,tr,lincoln,73.0,"Nov 9, 2012",Lincoln,"$65,000,000","$182,207,973","$273,346,281","['Biography', 'Drama', 'History']",Drama
tt0443272,2012,150.0,"Biography,Drama,History",7.4,228701,21,Lincoln,TR,imdbDisplay,tr,lincoln,73.0,"Nov 9, 2012",Lincoln,"$65,000,000","$182,207,973","$273,346,281","['Biography', 'Drama', 'History']",History
tt0448115,2019,132.0,"Action,Adventure,Comedy",7.4,109051,7,Shazam!,IL,imdbDisplay,he,shazam!,97.0,"Apr 5, 2019",Shazam!,"$85,000,000","$139,606,856","$362,899,733","['Action', 'Adventure', 'Comedy']",Action
tt0448115,2019,132.0,"Action,Adventure,Comedy",7.4,109051,7,Shazam!,IL,imdbDisplay,he,shazam!,97.0,"Apr 5, 2019",Shazam!,"$85,000,000","$139,606,856","$362,899,733","['Action', 'Adventure', 'Comedy']",Adventure
tt0448115,2019,132.0,"Action,Adventure,Comedy",7.4,109051,7,Shazam!,IL,imdbDisplay,he,shazam!,97.0,"Apr 5, 2019",Shazam!,"$85,000,000","$139,606,856","$362,899,733","['Action', 'Adventure', 'Comedy']",Comedy
tt0448694,2011,90.0,"Action,Adventure,Animation",6.6,133355,36,Puss in Boots,IN,imdbDisplay,en,puss in boots,46.0,"Oct 28, 2011",Puss in Boots,"$130,000,000","$149,260,504","$554,987,477","['Action', 'Adventure', 'Animation']",Action
tt0448694,2011,90.0,"Action,Adventure,Animation",6.6,133355,36,Puss in Boots,IN,imdbDisplay,en,puss in boots,46.0,"Oct 28, 2011",Puss in Boots,"$130,000,000","$149,260,504","$554,987,477","['Action', 'Adventure', 'Animation']",Adventure
tt0448694,2011,90.0,"Action,Adventure,Animation",6.6,133355,36,Puss in Boots,IN,imdbDisplay,en,puss in boots,46.0,"Oct 28, 2011",Puss in Boots,"$130,000,000","$149,260,504","$554,987,477","['Action', 'Adventure', 'Animation']",Animation
tt0451279,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,7,Wonder Woman,TR,imdbDisplay,tr,wonder woman,55.0,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378","['Action', 'Adventure', 'Fantasy']",Action
tt0451279,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,7,Wonder Woman,TR,imdbDisplay,tr,wonder woman,55.0,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378","['Action', 'Adventure', 'Fantasy']",Adventure
tt0451279,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,7,Wonder Woman,TR,imdbDisplay,tr,wonder woman,55.0,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378","['Action', 'Adventure', 'Fantasy']",Fantasy
tt0451279,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,11,Wonder Woman,CA,imdbDisplay,fr,wonder woman,55.0,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378","['Action', 'Adventure', 'Fantasy']",Action
tt0451279,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,11,Wonder Woman,CA,imdbDisplay,fr,wonder woman,55.0,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378","['Action', 'Adventure', 'Fantasy']",Adventure
tt0451279,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,11,Wonder Woman,CA,imdbDisplay,fr,wonder woman,55.0,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378","['Action', 'Adventure', 'Fantasy']",Fantasy
tt0451279,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,14,Wonder Woman,XWW,imdbDisplay,en,wonder woman,55.0,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378","['Action', 'Adventure', 'Fantasy']",Action
tt0451279,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,14,Wonder Woman,XWW,imdbDisplay,en,wonder woman,55.0,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378","['Action', 'Adventure', 'Fantasy']",Adventure
tt0451279,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,14,Wonder Woman,XWW,imdbDisplay,en,wonder woman,55.0,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378","['Action', 'Adventure', 'Fantasy']",Fantasy
tt0451279,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,31,Wonder Woman,IL,imdbDisplay,he,wonder woman,55.0,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378","['Action', 'Adventure', 'Fantasy']",Action
tt0451279,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,31,Wonder Woman,IL,imdbDisplay,he,wonder woman,55.0,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378","['Action', 'Adventure', 'Fantasy']",Adventure
tt0451279,2017,141.0,"Action,Adventure,Fantasy",7.5,487527,31,Wonder Woman,IL,imdbDisplay,he,wonder woman,55.0,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378","['Action', 'Adventure', 'Fantasy']",Fantasy
tt0455944,2014,132.0,"Action,Crime,Thriller",7.2,302302,21,The Equalizer,XWW,imdbDisplay,en,equalizer,96.0,"Sep 26, 2014",The Equalizer,"$55,000,000","$101,530,738","$192,903,624","['Action', 'Crime', 'Thriller']",Action
tt0455944,2014,132.0,"Action,Crime,Thriller",7.2,302302,21,The Equalizer,XWW,imdbDisplay,en,equalizer,96.0,"Sep 26, 2014",The Equalizer,"$55,000,000","$101,530,738","$192,903,624","['Action', 'Crime', 'Thriller']",Crime
tt0455944,2014,132.0,"Action,Crime,Thriller",7.2,302302,21,The Equalizer,XWW,imdbDisplay,en,equalizer,96.0,"Sep 26, 2014",The Equalizer,"$55,000,000","$101,530,738","$192,903,624","['Action', 'Crime', 'Thriller']",Thriller
tt0458481,2014,102.0,"Crime,Thriller",6.5,140666,11,Sin City: A Dame to Kill For,CA,imdbDisplay,en,sin city a dame to kill for,16.0,"Aug 22, 2014",Sin City: A Dame to Kill For,"$65,000,000","$13,757,804","$40,650,842","['Crime', 'Thriller']",Crime
tt0458481,2014,102.0,"Crime,Thriller",6.5,140666,11,Sin City: A Dame to Kill For,CA,imdbDisplay,en,sin city a dame to kill for,16.0,"Aug 22, 2014",Sin City: A Dame to Kill For,"$65,000,000","$13,757,804","$40,650,842","['Crime', 'Thriller']",Thriller
tt0471042,2011,104.0,"Action,Comedy,Crime",6.2,125102,5,Tower Heist,CA,imdbDisplay,en,tower heist,5.0,"Nov 4, 2011",Tower Heist,"$85,000,000","$78,046,570","$150,422,946","['Action', 'Comedy', 'Crime']",Action
tt0471042,2011,104.0,"Action,Comedy,Crime",6.2,125102,5,Tower Heist,CA,imdbDisplay,en,tower heist,5.0,"Nov 4, 2011",Tower Heist,"$85,000,000","$78,046,570","$150,422,946","['Action', 'Comedy', 'Crime']",Comedy
tt0471042,2011,104.0,"Action,Comedy,Crime",6.2,125102,5,Tower Heist,CA,imdbDisplay,en,tower heist,5.0,"Nov 4, 2011",Tower Heist,"$85,000,000","$78,046,570","$150,422,946","['Action', 'Comedy', 'Crime']",Crime
tt0478970,2015,117.0,"Action,Adventure,Comedy",7.3,501213,6,Ant-Man,TR,imdbDisplay,tr,ant-man,43.0,"Jul 17, 2015",Ant-Man,"$130,000,000","$180,202,163","$518,858,449","['Action', 'Adventure', 'Comedy']",Action
tt0478970,2015,117.0,"Action,Adventure,Comedy",7.3,501213,6,Ant-Man,TR,imdbDisplay,tr,ant-man,43.0,"Jul 17, 2015",Ant-Man,"$130,000,000","$180,202,163","$518,858,449","['Action', 'Adventure', 'Comedy']",Adventure
tt0478970,2015,117.0,"Action,Adventure,Comedy",7.3,501213,6,Ant-Man,TR,imdbDisplay,tr,ant-man,43.0,"Jul 17, 2015",Ant-Man,"$130,000,000","$180,202,163","$518,858,449","['Action', 'Adventure', 'Comedy']",Comedy
tt0478970,2015,117.0,"Action,Adventure,Comedy",7.3,501213,16,Ant-Man,CA,imdbDisplay,fr,ant-man,43.0,"Jul 17, 2015",Ant-Man,"$130,000,000","$180,202,163","$518,858,449","['Action', 'Adventure', 'Comedy']",Action
tt0478970,2015,117.0,"Action,Adventure,Comedy",7.3,501213,16,Ant-Man,CA,imdbDisplay,fr,ant-man,43.0,"Jul 17, 2015",Ant-Man,"$130,000,000","$180,202,163","$518,858,449","['Action', 'Adventure', 'Comedy']",Adventure
tt0478970,2015,117.0,"Action,Adventure,Comedy",7.3,501213,16,Ant-Man,CA,imdbDisplay,fr,ant-man,43.0,"Jul 17, 2015",Ant-Man,"$130,000,000","$180,202,163","$518,858,449","['Action', 'Adventure', 'Comedy']",Comedy
tt0478970,2015,117.0,"Action,Adventure,Comedy",7.3,501213,29,Ant-Man,CA,imdbDisplay,en,ant-man,43.0,"Jul 17, 2015",Ant-Man,"$130,000,000","$180,202,163","$518,858,449","['Action', 'Adventure', 'Comedy']",Action
tt0478970,2015,117.0,"Action,Adventure,Comedy",7.3,501213,29,Ant-Man,CA,imdbDisplay,en,ant-man,43.0,"Jul 17, 2015",Ant-Man,"$130,000,000","$180,202,163","$518,858,449","['Action', 'Adventure', 'Comedy']",Adventure
tt0478970,2015,117.0,"Action,Adventure,Comedy",7.3,501213,29,Ant-Man,CA,imdbDisplay,en,ant-man,43.0,"Jul 17, 2015",Ant-Man,"$130,000,000","$180,202,163","$518,858,449","['Action', 'Adventure', 'Comedy']",Comedy
tt0490215,2016,161.0,"Adventure,Drama,History",7.2,85242,11,Silence,XWW,imdbDisplay,en,silence,42.0,"Dec 23, 2016",Silence,"$46,500,000","$7,100,177","$23,726,626","['Adventure', 'Drama', 'History']",Adventure
tt0490215,2016,161.0,"Adventure,Drama,History",7.2,85242,11,Silence,XWW,imdbDisplay,en,silence,42.0,"Dec 23, 2016",Silence,"$46,500,000","$7,100,177","$23,726,626","['Adventure', 'Drama', 'History']",Drama
tt0490215,2016,161.0,"Adventure,Drama,History",7.2,85242,11,Silence,XWW,imdbDisplay,en,silence,42.0,"Dec 23, 2016",Silence,"$46,500,000","$7,100,177","$23,726,626","['Adventure', 'Drama', 'History']",History
tt0490215,2016,161.0,"Adventure,Drama,History",7.2,85242,26,Silence,CA,imdbDisplay,fr,silence,42.0,"Dec 23, 2016",Silence,"$46,500,000","$7,100,177","$23,726,626","['Adventure', 'Drama', 'History']",Adventure
tt0490215,2016,161.0,"Adventure,Drama,History",7.2,85242,26,Silence,CA,imdbDisplay,fr,silence,42.0,"Dec 23, 2016",Silence,"$46,500,000","$7,100,177","$23,726,626","['Adventure', 'Drama', 'History']",Drama
tt0490215,2016,161.0,"Adventure,Drama,History",7.2,85242,26,Silence,CA,imdbDisplay,fr,silence,42.0,"Dec 23, 2016",Silence,"$46,500,000","$7,100,177","$23,726,626","['Adventure', 'Drama', 'History']",History
tt0770802,2011,102.0,"Documentary,Music",8.5,29725,6,Samsara,TR,imdbDisplay,tr,samsara,18.0,"Aug 24, 2012",Samsara,"$4,000,000","$2,672,413","$5,966,671","['Documentary', 'Music']",Documentary
tt0770802,2011,102.0,"Documentary,Music",8.5,29725,6,Samsara,TR,imdbDisplay,tr,samsara,18.0,"Aug 24, 2012",Samsara,"$4,000,000","$2,672,413","$5,966,671","['Documentary', 'Music']",Music
tt0770828,2013,143.0,"Action,Adventure,Sci-Fi",7.1,647288,17,Man of Steel,HK,imdbDisplay,en,man of steel,29.0,"Jun 14, 2013",Man of Steel,"$225,000,000","$291,045,518","$667,999,518","['Action', 'Adventure', 'Sci-Fi']",Action
tt0770828,2013,143.0,"Action,Adventure,Sci-Fi",7.1,647288,17,Man of Steel,HK,imdbDisplay,en,man of steel,29.0,"Jun 14, 2013",Man of Steel,"$225,000,000","$291,045,518","$667,999,518","['Action', 'Adventure', 'Sci-Fi']",Adventure
tt0770828,2013,143.0,"Action,Adventure,Sci-Fi",7.1,647288,17,Man of Steel,HK,imdbDisplay,en,man of steel,29.0,"Jun 14, 2013",Man of Steel,"$225,000,000","$291,045,518","$667,999,518","['Action', 'Adventure', 'Sci-Fi']",Sci-Fi
tt0770828,2013,143.0,"Action,Adventure,Sci-Fi",7.1,647288,23,Man of Steel,FI,imdbDisplay,sv,man of steel,29.0,"Jun 14, 2013",Man of Steel,"$225,000,000","$291,045,518","$667,999,518","['Action', 'Adventure', 'Sci-Fi']",Action
tt0770828,2013,143.0,"Action,Adventure,Sci-Fi",7.1,647288,23,Man of Steel,FI,imdbDisplay,sv,man of steel,29.0,"Jun 14, 2013",Man of Steel,"$225,000,000","$291,045,518","$667,999,518","['Action', 'Adventure', 'Sci-Fi']",Adventure
tt0770828,2013,143.0,"Action,Adventure,Sci-Fi",7.1,647288,23,Man of Steel,FI,imdbDisplay,sv,man of steel,29.0,"Jun 14, 2013",Man of Steel,"$225,000,000","$291,045,518","$667,999,518","['Action', 'Adventure', 'Sci-Fi']",Sci-Fi
tt0775489,2010,80.0,"Animation,Drama",7.5,31734,1,L'illusionniste,CH,imdbDisplay,fr,l'illusionniste,7.0,"Dec 25, 2010",L'illusionniste,"$17,000,000","$2,231,474","$8,609,949","['Animation', 'Drama']",Animation
tt0775489,2010,80.0,"Animation,Drama",7.5,31734,1,L'illusionniste,CH,imdbDisplay,fr,l'illusionniste,7.0,"Dec 25, 2010",L'illusionniste,"$17,000,000","$2,231,474","$8,609,949","['Animation', 'Drama']",Drama
tt0775489,2010,80.0,"Animation,Drama",7.5,31734,17,L'illusionniste,CA,imdbDisplay,fr,l'illusionniste,7.0,"Dec 25, 2010",L'illusionniste,"$17,000,000","$2,231,474","$8,609,949","['Animation', 'Drama']",Animation
tt0775489,2010,80.0,"Animation,Drama",7.5,31734,17,L'illusionniste,CA,imdbDisplay,fr,l'illusionniste,7.0,"Dec 25, 2010",L'illusionniste,"$17,000,000","$2,231,474","$8,609,949","['Animation', 'Drama']",Drama
tt0780504,2011,100.0,"Crime,Drama",7.8,521495,11,Drive,JP,imdbDisplay,en,drive,36.0,"Sep 16, 2011",Drive,"$15,000,000","$35,060,689","$81,357,930","['Crime', 'Drama']",Crime
tt0780504,2011,100.0,"Crime,Drama",7.8,521495,11,Drive,JP,imdbDisplay,en,drive,36.0,"Sep 16, 2011",Drive,"$15,000,000","$35,060,689","$81,357,930","['Crime', 'Drama']",Drama
tt0780504,2011,100.0,"Crime,Drama",7.8,521495,21,Drive,IL,imdbDisplay,he,drive,36.0,"Sep 16, 2011",Drive,"$15,000,000","$35,060,689","$81,357,930","['Crime', 'Drama']",Crime
tt0780504,2011,100.0,"Crime,Drama",7.8,521495,21,Drive,IL,imdbDisplay,he,drive,36.0,"Sep 16, 2011",Drive,"$15,000,000","$35,060,689","$81,357,930","['Crime', 'Drama']",Drama
tt0790724,2012,130.0,"Action,Crime,Thriller",7.0,284547,5,Jack Reacher,CA,imdbDisplay,fr,jack reacher,68.0,"Dec 21, 2012",Jack Reacher,"$60,000,000","$80,070,736","$217,370,736","['Action', 'Crime', 'Thriller']",Action
tt0790724,2012,130.0,"Action,Crime,Thriller",7.0,284547,5,Jack Reacher,CA,imdbDisplay,fr,jack reacher,68.0,"Dec 21, 2012",Jack Reacher,"$60,000,000","$80,070,736","$217,370,736","['Action', 'Crime', 'Thriller']",Crime
tt0790724,2012,130.0,"Action,Crime,Thriller",7.0,284547,5,Jack Reacher,CA,imdbDisplay,fr,jack reacher,68.0,"Dec 21, 2012",Jack Reacher,"$60,000,000","$80,070,736","$217,370,736","['Action', 'Crime', 'Thriller']",Thriller
tt0790724,2012,130.0,"Action,Crime,Thriller",7.0,284547,17,Jack Reacher,CA,imdbDisplay,en,jack reacher,68.0,"Dec 21, 2012",Jack Reacher,"$60,000,000","$80,070,736","$217,370,736","['Action', 'Crime', 'Thriller']",Action
tt0790724,2012,130.0,"Action,Crime,Thriller",7.0,284547,17,Jack Reacher,CA,imdbDisplay,en,jack reacher,68.0,"Dec 21, 2012",Jack Reacher,"$60,000,000","$80,070,736","$217,370,736","['Action', 'Crime', 'Thriller']",Crime
tt0790724,2012,130.0,"Action,Crime,Thriller",7.0,284547,17,Jack Reacher,CA,imdbDisplay,en,jack reacher,68.0,"Dec 21, 2012",Jack Reacher,"$60,000,000","$80,070,736","$217,370,736","['Action', 'Crime', 'Thriller']",Thriller
tt0790724,2012,130.0,"Action,Crime,Thriller",7.0,284547,28,Jack Reacher,TR,imdbDisplay,tr,jack reacher,68.0,"Dec 21, 2012",Jack Reacher,"$60,000,000","$80,070,736","$217,370,736","['Action', 'Crime', 'Thriller']",Action
tt0790724,2012,130.0,"Action,Crime,Thriller",7.0,284547,28,Jack Reacher,TR,imdbDisplay,tr,jack reacher,68.0,"Dec 21, 2012",Jack Reacher,"$60,000,000","$80,070,736","$217,370,736","['Action', 'Crime', 'Thriller']",Crime
tt0790724,2012,130.0,"Action,Crime,Thriller",7.0,284547,28,Jack Reacher,TR,imdbDisplay,tr,jack reacher,68.0,"Dec 21, 2012",Jack Reacher,"$60,000,000","$80,070,736","$217,370,736","['Action', 'Crime', 'Thriller']",Thriller
tt0790724,2012,130.0,"Action,Crime,Thriller",7.0,284547,31,Jack Reacher,IL,imdbDisplay,he,jack reacher,68.0,"Dec 21, 2012",Jack Reacher,"$60,000,000","$80,070,736","$217,370,736","['Action', 'Crime', 'Thriller']",Action
tt0790724,2012,130.0,"Action,Crime,Thriller",7.0,284547,31,Jack Reacher,IL,imdbDisplay,he,jack reacher,68.0,"Dec 21, 2012",Jack Reacher,"$60,000,000","$80,070,736","$217,370,736","['Action', 'Crime', 'Thriller']",Crime
tt0790724,2012,130.0,"Action,Crime,Thriller",7.0,284547,31,Jack Reacher,IL,imdbDisplay,he,jack reacher,68.0,"Dec 21, 2012",Jack Reacher,"$60,000,000","$80,070,736","$217,370,736","['Action', 'Crime', 'Thriller']",Thriller
tt0790736,2013,96.0,"Action,Adventure,Comedy",5.6,109078,23,R.I.P.D.,CA,imdbDisplay,en,r.i.p.d.,55.0,"Jul 19, 2013",R.I.P.D.,"$130,000,000","$33,618,855","$79,076,678","['Action', 'Adventure', 'Comedy']",Action
tt0790736,2013,96.0,"Action,Adventure,Comedy",5.6,109078,23,R.I.P.D.,CA,imdbDisplay,en,r.i.p.d.,55.0,"Jul 19, 2013",R.I.P.D.,"$130,000,000","$33,618,855","$79,076,678","['Action', 'Adventure', 'Comedy']",Adventure
tt0790736,2013,96.0,"Action,Adventure,Comedy",5.6,109078,23,R.I.P.D.,CA,imdbDisplay,en,r.i.p.d.,55.0,"Jul 19, 2013",R.I.P.D.,"$130,000,000","$33,618,855","$79,076,678","['Action', 'Adventure', 'Comedy']",Comedy
tt0800369,2011,115.0,"Action,Adventure,Fantasy",7.0,683264,1,Thor,FI,imdbDisplay,sv,thor,70.0,"May 6, 2011",Thor,"$150,000,000","$181,030,624","$449,326,618","['Action', 'Adventure', 'Fantasy']",Action
tt0800369,2011,115.0,"Action,Adventure,Fantasy",7.0,683264,1,Thor,FI,imdbDisplay,sv,thor,70.0,"May 6, 2011",Thor,"$150,000,000","$181,030,624","$449,326,618","['Action', 'Adventure', 'Fantasy']",Adventure
tt0800369,2011,115.0,"Action,Adventure,Fantasy",7.0,683264,1,Thor,FI,imdbDisplay,sv,thor,70.0,"May 6, 2011",Thor,"$150,000,000","$181,030,624","$449,326,618","['Action', 'Adventure', 'Fantasy']",Fantasy
tt0800369,2011,115.0,"Action,Adventure,Fantasy",7.0,683264,2,Thor,IL,alternative,he,thor,70.0,"May 6, 2011",Thor,"$150,000,000","$181,030,624","$449,326,618","['Action', 'Adventure', 'Fantasy']",Action
tt0800369,2011,115.0,"Action,Adventure,Fantasy",7.0,683264,2,Thor,IL,alternative,he,thor,70.0,"May 6, 2011",Thor,"$150,000,000","$181,030,624","$449,326,618","['Action', 'Adventure', 'Fantasy']",Adventure
tt0800369,2011,115.0,"Action,Adventure,Fantasy",7.0,683264,2,Thor,IL,alternative,he,thor,70.0,"May 6, 2011",Thor,"$150,000,000","$181,030,624","$449,326,618","['Action', 'Adventure', 'Fantasy']",Fantasy
tt0800369,2011,115.0,"Action,Adventure,Fantasy",7.0,683264,3,Thor,TR,imdbDisplay,tr,thor,70.0,"May 6, 2011",Thor,"$150,000,000","$181,030,624","$449,326,618","['Action', 'Adventure', 'Fantasy']",Action
